@relation 20newsgroups-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute atheismCount numeric
@attribute graphicsCount numeric
@attribute spaceCount numeric
@attribute religionCount numeric
@attribute textLength numeric
@attribute averageSentenceLength numeric
@attribute specialCharacterCount numeric
@attribute numberCount numeric
@attribute emailCount numeric
@attribute avgSpecialCharacters numeric
@attribute atheismCalCount numeric
@attribute graphicsCalCount numeric
@attribute spaceCalCount numeric
@attribute religionCalCount numeric
@attribute groupId {Atheism,Graphics,Space,Religion}

@data
19,30,24,19,356,0,19,0,0,18.736842,2,21,16,3,Graphics
16,21,18,16,717,0,88,43,0,8.147727,4,210,195,6,Graphics
36,30,30,34,437,0,22,0,0,19.863636,22,18,17,12,Atheism
21,36,29,19,750,0,104,25,0,7.211538,9,35,29,4,Graphics
326,343,493,343,27755,0,680,132,0,40.816176,288,6154,6967,459,Religion
11,11,13,10,186,0,27,0,0,6.888889,6,8,12,5,Space
44,49,61,43,847,0,36,0,0,23.527778,20,31,49,14,Space
21,27,24,20,265,0,9,0,0,29.444444,5,17,14,2,Graphics
56,50,65,52,1191,0,39,14,0,30.538462,27,27,70,12,Space
37,30,33,37,388,0,8,0,0,48.5,24,19,23,13,Religion
40,45,42,39,603,0,31,2,0,19.451613,16,19,27,10,Graphics
12,20,16,11,171,0,12,0,0,14.25,2,12,4,2,Graphics
0,0,0,0,23,0,1,0,0,23,0,1,1,0,Religion
25,34,30,23,728,0,63,64,0,11.555556,8,121,101,4,Graphics
74,61,64,69,999,0,43,0,0,23.232558,56,40,52,28,Atheism
55,58,77,66,2410,0,77,20,0,31.298701,22,58,116,42,Religion
38,31,33,39,614,0,45,5,2,13.644444,28,16,18,11,Atheism
13,15,15,13,145,0,7,0,0,20.714286,4,7,11,3,Space
204,274,365,199,13229,0,998,88,74,13.255511,88,1109,1358,57,Space
12,12,13,12,177,0,4,0,0,44.25,2,8,8,1,Space
23,20,26,22,667,0,60,10,1,11.116667,9,53,61,7,Atheism
26,23,26,24,402,0,86,3,0,4.674419,8,12,19,8,Atheism
49,46,51,53,787,0,17,4,0,46.294118,24,8,41,17,Atheism
11,14,16,10,227,0,13,0,0,17.461538,0,6,12,0,Space
33,28,38,42,714,0,33,7,1,21.636364,13,55,71,11,Atheism
22,20,27,23,388,0,13,5,0,29.846154,13,19,34,4,Space
59,50,52,54,803,0,24,0,0,33.458333,31,19,36,18,Atheism
69,98,77,62,1517,0,88,18,0,17.238636,21,87,59,13,Graphics
3,6,3,3,123,0,3,2,0,41,0,5,4,0,Graphics
30,27,28,28,456,0,20,0,0,22.8,20,13,23,10,Atheism
56,64,68,56,776,0,26,0,0,29.846154,13,35,70,7,Space
94,77,87,96,1337,0,52,0,0,25.711538,73,44,64,47,Atheism
35,26,32,32,478,0,15,0,0,31.866667,24,10,23,11,Atheism
28,48,36,27,713,0,67,29,0,10.641791,4,102,86,6,Graphics
7,4,5,7,163,0,14,0,0,11.642857,5,5,9,4,Religion
42,52,48,41,766,0,36,9,0,21.277778,8,53,45,9,Graphics
219,179,196,223,5066,0,240,0,0,21.108333,218,163,199,187,Religion
27,22,23,25,287,0,9,3,0,31.888889,15,7,11,10,Atheism
41,32,30,33,558,0,32,9,1,17.4375,28,67,67,18,Atheism
143,121,133,155,3324,0,187,18,1,17.775401,124,141,193,125,Religion
9,7,9,8,369,0,32,17,0,11.53125,4,12,18,1,Atheism
52,51,62,57,1604,0,48,11,1,33.416667,26,84,145,24,Atheism
62,57,61,66,1061,0,56,0,0,18.946429,34,45,53,34,Religion
466,374,448,485,26116,0,2342,118,2,11.151153,868,1094,1457,933,Religion
10,12,16,11,202,0,12,1,0,16.833333,2,5,12,2,Space
85,69,72,80,1660,0,75,0,0,22.133333,73,47,49,44,Atheism
45,66,54,43,750,0,36,9,0,20.833333,8,56,53,5,Graphics
31,27,30,32,350,0,19,0,0,18.421053,14,16,27,14,Religion
70,70,70,76,1417,0,79,33,0,17.936709,27,60,70,35,Religion
22,21,23,24,257,0,3,0,0,85.666667,10,11,20,9,Religion
59,73,63,56,1145,0,17,5,0,67.352941,18,80,52,19,Graphics
126,118,121,123,2775,0,87,0,0,31.896552,73,69,114,45,Religion
30,36,40,29,375,0,15,1,0,25,10,12,22,8,Space
88,60,70,76,1267,0,71,0,1,17.84507,68,72,97,35,Atheism
116,90,103,104,2928,0,62,2,0,47.225806,104,47,140,64,Atheism
53,55,57,53,867,0,36,0,0,24.083333,20,20,55,13,Space
28,24,27,27,430,0,15,1,0,28.666667,10,13,26,7,Space
20,21,20,21,408,0,91,0,0,4.483516,10,13,13,3,Graphics
139,187,166,134,4013,0,193,29,0,20.792746,89,244,179,56,Graphics
74,55,67,61,1201,0,41,0,0,29.292683,55,41,45,27,Atheism
3,6,6,3,72,0,2,0,0,36,0,6,3,0,Graphics
131,164,144,127,3212,0,85,24,0,37.788235,70,258,251,36,Graphics
20,14,16,19,192,0,8,0,0,24,15,9,10,11,Religion
18,18,25,17,317,0,11,1,0,28.818182,6,8,14,4,Space
25,32,31,24,299,0,7,6,0,42.714286,6,27,17,4,Space
17,16,18,16,180,0,14,0,0,12.857143,6,11,20,3,Graphics
18,23,22,17,336,0,7,3,1,48,6,15,11,5,Graphics
49,49,63,45,805,0,20,0,0,40.25,19,32,50,15,Space
27,39,32,25,554,0,33,10,0,16.787879,3,38,20,4,Graphics
17,15,23,15,325,0,18,2,0,18.055556,6,13,23,4,Space
19,21,23,16,289,0,24,1,1,12.041667,11,10,19,9,Space
24,32,24,22,421,0,17,3,0,24.764706,7,54,41,3,Graphics
18,23,20,15,258,0,12,0,0,21.5,2,19,12,1,Graphics
68,78,114,67,1694,0,71,20,0,23.859155,29,54,120,20,Space
9,9,9,9,93,0,6,0,0,15.5,1,7,4,2,Graphics
24,21,22,22,313,0,19,4,0,16.473684,11,15,12,8,Graphics
15,20,21,15,253,0,11,0,0,23,2,14,16,4,Space
26,39,31,25,521,0,172,3,0,3.02907,0,31,18,3,Graphics
77,80,96,79,1288,0,24,3,0,53.666667,38,32,102,30,Space
45,73,95,41,3025,0,301,164,0,10.049834,9,478,547,9,Space
41,38,40,41,533,0,15,0,0,35.533333,17,15,24,18,Religion
66,67,82,69,1380,0,57,6,0,24.210526,34,42,88,19,Space
59,50,53,54,676,0,20,0,0,33.8,43,20,24,26,Atheism
74,70,98,69,1350,0,42,2,0,32.142857,23,35,101,17,Space
28,22,21,27,333,0,9,0,0,37,28,9,12,15,Atheism
47,44,55,47,881,0,27,6,0,32.62963,16,39,65,22,Space
369,459,689,354,40013,0,1193,726,0,33.539816,262,2442,3849,204,Space
21,24,24,19,321,0,14,0,0,22.928571,7,12,11,2,Space
14,10,11,13,134,0,11,0,0,12.181818,6,3,3,7,Religion
35,33,41,32,801,0,27,0,0,29.666667,8,18,47,11,Space
16,17,16,15,563,0,106,9,0,5.311321,5,102,94,2,Graphics
19,35,28,20,1158,0,95,17,0,12.189474,13,99,86,8,Graphics
10,9,10,14,157,0,6,0,0,26.166667,3,7,10,6,Religion
274,246,271,302,10063,0,310,30,0,32.46129,299,264,442,358,Religion
30,25,26,28,513,0,13,0,0,39.461538,21,11,20,15,Religion
7,11,9,7,114,0,6,0,0,19,1,13,7,0,Graphics
10,17,12,11,246,0,12,12,1,20.5,0,20,12,1,Graphics
64,47,49,51,1106,0,30,0,0,36.866667,40,43,58,17,Atheism
49,47,51,49,735,0,20,0,0,36.75,22,16,29,19,Space
27,37,46,26,772,0,34,5,0,22.705882,13,67,83,6,Space
29,45,33,28,757,0,54,25,1,14.018519,8,52,34,0,Graphics
7,9,8,6,82,0,5,0,0,16.4,2,11,4,1,Graphics
16,12,14,15,214,0,5,0,0,42.8,10,5,10,3,Religion
63,83,102,65,1810,0,95,91,0,19.052632,17,76,110,19,Space
156,235,325,152,13635,0,901,510,3,15.133185,52,517,759,50,Space
20,24,34,20,396,0,10,9,0,39.6,4,19,43,3,Space
19,33,24,20,569,0,36,2,0,15.805556,10,32,30,9,Graphics
23,28,26,23,421,0,20,1,0,21.05,12,15,20,5,Graphics
49,44,46,44,614,0,20,0,0,30.7,29,20,21,14,Atheism
48,56,52,46,863,0,29,2,0,29.758621,19,45,46,18,Graphics
10,8,10,12,132,0,6,0,0,22,3,7,10,5,Religion
15,16,16,16,180,0,7,0,0,25.714286,2,11,16,1,Religion
12,17,13,12,265,0,17,20,0,15.588235,5,22,12,3,Graphics
38,42,38,37,499,0,29,0,0,17.206897,12,26,24,10,Graphics
63,59,64,64,1084,0,69,5,0,15.710145,16,25,52,24,Religion
42,42,48,39,664,0,25,8,0,26.56,18,22,40,12,Space
15,11,11,13,175,0,5,0,0,35,6,5,8,3,Atheism
39,28,28,33,578,0,20,0,0,28.9,31,20,20,13,Atheism
432,919,694,407,58117,0,5143,1818,49,11.300214,347,5507,4322,247,Graphics
18,26,19,15,283,0,20,0,0,14.15,11,21,14,1,Graphics
28,22,25,32,539,0,36,23,0,14.972222,20,84,86,35,Religion
39,32,35,41,504,0,18,1,0,28,35,19,25,26,Religion
8,5,5,9,127,0,6,0,0,21.166667,5,7,9,6,Religion
17,21,21,15,202,0,4,2,0,50.5,3,12,23,6,Graphics
46,32,39,54,828,0,23,0,0,36,29,20,41,44,Religion
46,47,66,45,1029,0,55,23,2,18.709091,25,43,84,11,Space
81,84,107,82,1756,0,64,19,0,27.4375,26,55,128,27,Space
31,32,37,30,501,0,18,3,0,27.833333,16,17,21,8,Space
370,811,575,352,60488,0,7134,2179,137,8.478834,238,4598,3379,165,Graphics
3,3,4,3,59,0,2,0,0,29.5,1,0,4,0,Religion
35,35,37,38,493,0,16,0,0,30.8125,12,15,25,16,Religion
13,18,13,12,201,0,4,0,0,50.25,3,17,5,2,Graphics
12,12,13,11,104,0,4,0,0,26,3,7,6,1,Space
17,18,16,16,193,0,8,0,0,24.125,7,9,9,4,Space
40,50,43,38,988,0,190,30,1,5.2,13,118,96,9,Graphics
37,50,42,37,768,0,18,24,0,42.666667,11,41,21,10,Graphics
35,31,31,31,492,0,20,1,0,24.6,26,35,44,11,Atheism
45,41,55,44,795,0,34,0,0,23.382353,22,31,52,11,Space
22,17,19,22,324,0,7,0,0,46.285714,10,17,26,12,Religion
62,44,50,52,1022,0,42,5,1,24.333333,66,26,40,30,Atheism
17,21,19,16,266,0,18,0,0,14.777778,7,17,22,2,Graphics
147,178,173,130,5582,0,381,42,33,14.650919,66,501,427,29,Atheism
21,15,16,19,267,0,7,2,0,38.142857,6,2,10,7,Atheism
40,41,46,39,659,0,27,0,0,24.407407,14,22,26,6,Space
10,20,16,10,565,0,86,26,1,6.569767,3,56,42,2,Graphics
17,17,17,17,249,0,11,0,0,22.636364,4,7,13,2,Space
36,47,39,35,728,0,26,44,0,28,15,44,23,11,Graphics
2,2,3,2,29,0,2,0,0,14.5,0,0,2,0,Graphics
110,127,169,109,3228,0,105,45,0,30.742857,36,117,204,34,Space
24,20,21,21,583,0,25,0,0,23.32,19,15,20,13,Atheism
29,25,26,28,355,0,20,0,0,17.75,12,12,13,5,Atheism
83,70,79,90,2998,0,170,14,0,17.635294,70,98,140,93,Religion
125,198,268,116,10222,0,1611,637,6,6.345127,34,933,1121,42,Space
63,53,57,65,1096,0,40,0,0,27.4,45,24,45,27,Religion
12,10,11,11,85,0,3,0,0,28.333333,3,5,6,3,Atheism
6,6,10,7,188,0,9,0,0,20.888889,2,8,19,0,Space
22,26,24,22,351,0,23,0,0,15.26087,5,20,15,4,Graphics
10,11,11,9,117,0,4,0,0,29.25,0,11,5,1,Graphics
37,34,43,34,485,0,14,7,0,34.642857,15,22,32,10,Space
9,16,17,11,251,0,21,0,0,11.952381,2,73,68,2,Space
32,41,40,32,1025,0,204,17,1,5.02451,13,120,124,9,Graphics
13,22,18,13,253,0,11,4,0,23,7,15,9,2,Graphics
35,30,32,33,504,0,23,0,0,21.913043,11,30,33,10,Atheism
28,28,34,25,368,0,20,5,0,18.4,10,18,27,3,Graphics
2,1,1,2,92,0,16,0,0,5.75,4,14,13,3,Religion
33,44,35,32,517,0,26,5,0,19.884615,15,32,17,8,Graphics
66,95,86,63,1519,0,44,30,2,34.522727,21,73,59,15,Graphics
3,4,4,3,37,0,3,0,0,12.333333,1,1,1,0,Graphics
12,16,13,12,255,0,10,4,0,25.5,3,9,12,1,Graphics
39,39,49,36,974,0,139,24,2,7.007194,22,42,67,8,Space
41,64,51,40,1293,0,76,30,0,17.013158,13,162,132,6,Graphics
53,60,63,52,984,0,36,0,0,27.333333,17,28,54,5,Space
25,24,32,23,492,0,16,6,0,30.75,15,31,53,3,Space
70,101,97,74,8373,0,1782,279,45,4.698653,20,955,874,31,Graphics
51,43,46,51,646,0,26,0,0,24.846154,28,22,31,23,Atheism
19,15,17,19,214,0,12,0,0,17.833333,13,6,8,11,Religion
52,50,53,56,957,0,52,0,0,18.403846,34,31,50,19,Religion
87,71,80,83,1764,0,36,0,0,49,68,41,108,44,Atheism
34,36,56,35,746,0,25,1,0,29.84,14,55,76,13,Space
82,57,66,74,1392,0,34,0,0,40.941176,72,30,65,54,Atheism
16,24,18,17,257,0,19,0,0,13.526316,6,20,9,7,Graphics
3,3,3,3,49,0,2,0,0,24.5,0,2,3,0,Atheism
16,17,19,15,243,0,13,0,0,18.692308,3,8,11,1,Graphics
19,28,23,19,337,0,19,5,0,17.736842,7,22,18,1,Graphics
33,31,44,29,503,0,24,0,0,20.958333,7,15,36,3,Space
1,3,2,1,73,0,4,0,0,18.25,0,12,11,0,Graphics
107,123,185,109,4347,0,122,24,0,35.631148,56,212,403,32,Space
11,16,14,12,166,0,14,0,0,11.857143,1,14,7,0,Graphics
20,29,29,21,425,0,21,27,0,20.238095,3,23,24,4,Graphics
30,32,39,30,408,0,12,0,0,34,9,23,30,5,Space
19,17,17,19,225,0,8,0,0,28.125,6,9,8,5,Religion
182,158,178,180,4773,0,157,20,0,30.401274,129,166,228,147,Religion
66,99,88,66,3367,0,200,42,1,16.835,23,795,737,16,Graphics
6,5,6,7,176,0,23,24,2,7.652174,1,6,4,2,Space
33,35,37,35,396,0,19,0,0,20.842105,15,18,29,12,Space
11,11,11,11,116,0,8,3,0,14.5,5,3,4,3,Graphics
15,22,19,16,293,0,9,8,0,32.555556,3,16,16,1,Graphics
37,37,40,36,829,0,64,9,1,12.953125,16,82,88,8,Space
6,7,8,7,103,0,7,1,0,14.714286,7,1,9,3,Religion
43,38,43,49,1172,0,159,5,1,7.371069,23,271,279,19,Religion
29,23,24,25,433,0,15,0,0,28.866667,29,4,8,13,Atheism
87,72,77,89,1763,0,69,11,0,25.550725,85,44,63,104,Religion
48,58,62,54,1135,0,69,4,1,16.449275,16,44,73,17,Space
11,18,14,12,139,0,4,0,0,34.75,1,7,6,0,Graphics
10,10,11,8,73,0,3,0,0,24.333333,3,7,10,2,Atheism
52,45,48,52,996,0,63,0,1,15.809524,37,55,56,18,Atheism
19,26,22,19,310,0,20,3,1,15.5,5,21,14,1,Graphics
40,40,42,41,595,0,28,0,0,21.25,18,17,30,12,Space
14,18,16,13,182,0,10,2,0,18.2,2,11,9,1,Graphics
6,6,8,5,74,0,1,6,0,74,0,3,9,0,Space
45,37,38,43,455,0,21,0,0,21.666667,26,13,19,15,Atheism
25,20,23,24,306,0,22,0,0,13.909091,19,16,13,14,Atheism
59,47,56,60,914,0,43,1,0,21.255814,53,26,51,36,Atheism
72,63,73,68,1195,0,27,0,0,44.259259,43,56,79,20,Atheism
2,7,6,2,89,0,7,0,0,12.714286,0,9,4,0,Graphics
28,24,27,27,378,0,22,2,0,17.181818,14,6,17,16,Atheism
18,20,17,18,347,0,17,0,0,20.411765,4,14,20,4,Space
141,125,126,139,3119,0,203,0,0,15.364532,159,276,310,97,Atheism
24,36,28,22,405,0,17,0,0,23.823529,5,27,20,6,Graphics
39,27,36,34,591,0,25,0,0,23.64,18,12,23,12,Atheism
20,21,23,20,281,0,4,0,0,70.25,2,13,22,2,Space
0,0,0,0,14,0,0,0,0,Infinity,0,0,0,0,Religion
7,7,8,7,135,0,11,0,0,12.272727,2,7,7,0,Space
46,45,51,43,688,0,31,4,0,22.193548,20,37,54,14,Space
9,8,9,8,89,0,3,0,0,29.666667,2,3,2,2,Graphics
71,72,92,68,1435,0,77,2,0,18.636364,38,35,90,15,Space
41,31,37,42,733,0,15,0,0,48.866667,32,21,32,37,Religion
46,68,58,46,888,0,38,7,0,23.368421,16,64,43,8,Graphics
20,21,25,20,385,0,28,1,1,13.75,14,8,16,5,Space
52,42,42,45,747,0,45,9,1,16.6,32,83,87,21,Atheism
49,38,41,56,713,0,20,0,0,35.65,26,23,33,35,Religion
2,2,2,2,23,0,1,0,0,23,1,1,2,0,Religion
33,26,34,33,629,0,11,0,0,57.181818,12,17,42,12,Atheism
22,23,23,21,385,0,25,22,1,15.4,10,10,17,6,Graphics
20,27,24,20,286,0,13,1,0,22,5,32,20,4,Graphics
9,11,10,10,97,0,7,0,0,13.857143,1,5,5,1,Graphics
48,56,50,45,614,0,20,0,0,30.7,23,27,24,10,Graphics
69,50,55,59,1172,0,40,0,0,29.3,79,45,51,39,Atheism
38,40,41,36,629,0,38,0,0,16.552632,21,19,23,12,Graphics
48,40,43,51,841,0,23,0,0,36.565217,34,53,59,17,Religion
46,35,39,48,921,0,48,13,1,19.1875,31,46,67,32,Religion
58,58,69,55,1192,0,37,0,0,32.216216,25,35,60,11,Space
15,17,16,14,240,0,17,2,1,14.117647,2,17,11,2,Graphics
5,5,5,5,62,0,5,0,0,12.4,1,4,3,0,Graphics
8,8,8,9,182,0,13,0,0,14,8,3,5,3,Religion
58,52,65,55,952,0,49,0,0,19.428571,30,33,62,12,Space
117,95,112,110,2408,0,111,6,0,21.693694,82,87,122,69,Atheism
22,16,16,20,268,0,15,0,0,17.866667,16,6,9,11,Religion
7,7,10,7,149,0,5,0,0,29.8,1,6,10,0,Space
5,2,2,5,51,0,5,0,0,10.2,3,2,4,3,Religion
61,52,57,66,837,0,35,0,0,23.914286,37,38,42,42,Religion
40,43,57,38,1075,0,26,3,0,41.346154,9,37,61,7,Space
43,55,49,40,720,0,36,6,0,20,6,45,17,8,Graphics
40,41,44,42,865,0,64,3,0,13.515625,18,26,40,28,Religion
55,47,50,53,838,0,33,0,0,25.393939,23,14,34,21,Atheism
21,20,25,22,338,0,15,0,0,22.533333,6,10,10,3,Religion
21,17,21,18,417,0,34,46,0,12.264706,10,14,28,5,Atheism
174,134,155,164,3283,0,162,3,0,20.265432,173,93,140,92,Atheism
32,40,63,29,1442,0,129,51,0,11.178295,9,65,133,12,Space
45,36,40,38,575,0,17,0,0,33.823529,28,18,26,14,Atheism
32,34,37,32,346,0,7,0,0,49.428571,10,13,23,5,Space
35,32,39,35,562,0,20,3,0,28.1,25,22,32,19,Space
82,56,66,78,1293,0,60,0,0,21.55,66,48,51,43,Atheism
15,12,14,16,155,0,7,0,0,22.142857,11,8,5,6,Atheism
44,42,49,41,878,0,35,2,0,25.085714,24,21,45,25,Space
14,12,13,13,148,0,8,0,0,18.5,9,5,4,6,Atheism
215,261,358,210,14051,0,582,87,0,24.142612,133,1280,1634,108,Space
2,6,2,2,285,0,7,0,0,40.714286,1,118,99,10,Graphics
11,12,10,10,105,0,4,0,0,26.25,4,6,6,2,Graphics
12,18,14,11,218,0,82,0,0,2.658537,1,18,7,0,Graphics
83,68,77,85,1271,0,55,0,0,23.109091,49,30,57,40,Atheism
19,22,23,19,390,0,18,0,0,21.666667,17,10,18,5,Space
7,11,8,7,144,0,7,0,0,20.571429,1,8,4,2,Graphics
95,120,167,92,3291,0,148,25,0,22.236486,33,108,209,16,Space
57,45,51,55,949,0,29,0,0,32.724138,35,33,43,37,Religion
11,10,11,12,117,0,4,0,0,29.25,5,2,4,6,Religion
23,17,20,22,320,0,16,0,0,20,9,10,15,5,Atheism
49,53,72,49,1064,0,48,5,0,22.166667,22,64,100,14,Space
52,69,59,48,1262,0,86,38,1,14.674419,10,114,75,6,Graphics
0,0,0,0,37,0,0,0,0,Infinity,0,13,4,0,Graphics
20,18,27,18,363,0,17,0,0,21.352941,7,11,27,4,Space
20,17,20,19,312,0,16,0,0,19.5,7,9,17,5,Religion
23,21,26,22,460,0,37,31,2,12.432432,9,12,12,2,Space
36,43,39,34,469,0,17,7,0,27.588235,9,22,20,4,Graphics
25,32,27,23,273,0,7,0,0,39,3,24,9,4,Graphics
49,56,52,48,813,0,45,5,0,18.066667,31,59,58,10,Graphics
59,41,46,49,893,0,61,0,1,14.639344,37,51,62,22,Atheism
11,10,11,13,147,0,7,0,0,21,6,8,7,3,Religion
34,38,40,32,703,0,95,0,0,7.4,17,18,36,9,Space
38,74,65,41,2370,0,118,99,4,20.084746,8,223,204,13,Graphics
29,43,37,31,549,0,11,1,0,49.909091,7,31,31,7,Graphics
40,22,29,27,534,0,15,0,0,35.6,29,16,23,12,Atheism
5,4,4,4,174,0,12,0,0,14.5,3,4,9,1,Space
25,31,26,21,392,0,10,0,0,39.2,5,19,8,2,Graphics
26,24,23,26,313,0,17,0,0,18.411765,16,9,8,10,Atheism
173,234,291,169,10957,0,604,99,29,18.140728,59,759,876,46,Space
101,105,127,99,2760,0,66,4,0,41.818182,49,223,294,40,Space
133,103,122,126,3110,0,188,0,0,16.542553,129,99,139,83,Atheism
47,61,53,46,938,0,54,0,0,17.37037,21,43,49,9,Graphics
38,39,42,41,507,0,27,0,0,18.777778,21,16,24,11,Religion
56,54,59,65,1353,0,32,27,1,42.28125,27,35,58,32,Religion
25,28,33,23,371,0,18,0,0,20.611111,4,19,21,4,Space
15,22,27,16,361,0,33,15,0,10.939394,2,25,31,1,Space
30,41,33,27,648,0,38,54,1,17.052632,10,44,32,7,Graphics
29,33,43,27,783,0,47,15,1,16.659574,8,18,50,6,Space
37,26,34,41,562,0,18,0,0,31.222222,15,19,31,21,Religion
41,44,48,43,631,0,25,9,0,25.24,16,20,35,15,Space
103,88,99,101,1956,0,61,9,0,32.065574,91,67,74,52,Religion
5,5,6,5,65,0,1,0,0,65,2,0,3,1,Space
4,3,3,5,58,0,4,4,0,14.5,0,0,3,1,Religion
25,27,31,23,407,0,15,3,0,27.133333,12,26,30,14,Space
93,64,75,84,1562,0,44,0,0,35.5,68,48,49,40,Atheism
22,17,15,18,459,0,14,0,0,32.785714,11,30,26,7,Atheism
23,20,22,22,210,0,9,0,0,23.333333,8,8,9,7,Atheism
21,22,25,21,264,0,7,0,0,37.714286,8,7,17,4,Space
129,103,110,136,2670,0,78,0,0,34.230769,97,57,97,91,Religion
82,102,164,79,3803,0,143,31,0,26.594406,30,281,416,22,Space
7,5,8,7,84,0,4,3,0,21,3,1,4,3,Space
6,6,6,6,112,0,9,4,0,12.444444,2,6,10,2,Space
17,19,18,16,212,0,13,2,0,16.307692,4,10,9,1,Graphics
7,9,8,6,145,0,13,0,0,11.153846,0,11,9,0,Graphics
62,66,79,61,1306,0,56,0,0,23.321429,38,48,83,13,Space
26,32,51,22,1051,0,24,19,0,43.791667,3,86,123,1,Space
9,15,11,6,141,0,2,0,0,70.5,2,10,8,0,Graphics
34,27,28,31,438,0,9,0,0,48.666667,12,15,29,10,Atheism
15,13,21,14,208,0,9,0,0,23.111111,7,8,18,1,Space
16,22,24,15,396,0,47,13,1,8.425532,2,40,39,2,Graphics
14,14,18,14,162,0,12,0,0,13.5,5,5,9,5,Space
52,53,60,50,736,0,23,5,0,32,22,21,40,10,Space
39,54,47,36,800,0,34,13,0,23.529412,12,48,36,11,Graphics
5,3,4,4,86,0,1,0,0,86,0,2,4,0,Religion
59,52,56,58,899,0,40,0,0,22.475,41,26,42,31,Atheism
59,55,67,58,857,0,22,2,0,38.954545,25,36,60,11,Space
81,90,122,73,2710,0,87,82,0,31.149425,39,108,182,27,Space
22,16,16,20,219,0,11,0,0,19.909091,11,11,12,6,Atheism
72,74,89,66,2443,0,214,250,0,11.415888,25,482,471,17,Space
5,6,8,4,90,0,1,6,0,90,0,4,8,0,Space
140,115,128,136,3249,0,172,0,1,18.889535,104,141,177,71,Atheism
151,103,116,157,3296,0,120,3,0,27.466667,163,78,150,149,Religion
18,22,21,17,296,0,7,1,0,42.285714,5,14,19,4,Graphics
127,137,192,129,3542,0,173,31,0,20.473988,66,121,245,39,Space
21,20,21,22,303,0,15,0,0,20.2,12,10,11,10,Religion
29,29,28,30,372,0,8,0,0,46.5,12,16,17,11,Religion
41,43,56,41,672,0,13,0,0,51.692308,19,29,56,15,Space
13,11,11,12,228,0,10,0,0,22.8,11,16,17,10,Religion
21,16,18,20,251,0,10,0,0,25.1,13,10,12,4,Atheism
72,58,60,64,1149,0,69,0,0,16.652174,56,57,64,34,Atheism
12,18,13,9,249,0,14,1,0,17.785714,2,17,10,0,Graphics
19,19,18,22,409,0,12,3,0,34.083333,10,18,18,11,Religion
17,19,25,16,520,0,19,4,0,27.368421,6,15,27,6,Space
6,7,9,6,269,0,120,0,1,2.241667,0,34,29,0,Graphics
15,15,16,15,236,0,12,6,0,19.666667,8,14,18,4,Graphics
36,31,33,40,476,0,15,0,0,31.733333,14,16,22,19,Religion
15,25,26,15,460,0,20,14,1,23,5,23,20,2,Space
44,30,33,35,625,0,19,0,0,32.894737,31,10,9,10,Atheism
43,56,87,43,2085,0,59,27,0,35.338983,9,151,231,11,Space
15,12,12,15,128,0,2,0,0,64,7,10,10,3,Atheism
10,13,13,9,129,0,8,0,0,16.125,2,10,4,1,Space
22,29,36,22,509,0,18,4,0,28.277778,2,27,48,2,Space
29,37,34,28,486,0,26,8,0,18.692308,7,28,24,3,Graphics
81,124,103,71,2687,0,148,34,0,18.155405,23,224,214,11,Graphics
61,56,62,60,1048,0,33,3,0,31.757576,23,33,49,18,Religion
16,14,17,16,220,0,12,0,0,18.333333,8,9,14,2,Space
20,20,23,19,290,0,7,3,0,41.428571,3,14,16,3,Space
11,10,11,10,159,0,5,0,0,31.8,3,11,18,4,Space
89,73,78,80,1564,0,58,0,0,26.965517,90,39,42,46,Atheism
36,34,35,31,486,0,86,0,0,5.651163,14,5,19,15,Religion
51,45,48,62,1116,0,120,1,1,9.3,38,43,60,49,Religion
4,4,4,4,91,0,4,0,0,22.75,1,2,2,1,Religion
88,68,70,74,1565,0,56,0,0,27.946429,81,55,59,46,Atheism
20,16,17,22,207,0,4,0,0,51.75,9,5,5,12,Religion
19,15,15,17,291,0,17,0,0,17.117647,15,6,7,9,Atheism
50,36,37,41,633,0,54,0,1,11.722222,43,37,38,27,Atheism
77,58,62,71,1479,0,60,15,0,24.65,87,101,105,80,Religion
22,26,37,23,377,0,5,0,0,75.4,5,21,35,4,Space
23,24,25,22,336,0,17,5,0,19.764706,3,14,16,2,Graphics
56,43,52,50,738,0,12,0,0,61.5,40,24,32,31,Atheism
153,175,273,144,6091,0,201,37,0,30.303483,61,334,582,50,Space
61,57,62,64,821,0,51,1,0,16.098039,38,32,36,35,Religion
244,198,215,280,7803,0,396,10,2,19.704545,334,181,271,366,Religion
22,21,23,23,260,0,13,0,0,20,11,6,10,11,Religion
65,60,63,61,1008,0,58,0,0,17.37931,37,23,33,23,Atheism
34,48,39,31,636,0,13,0,0,48.923077,3,38,23,6,Graphics
24,45,35,23,755,0,89,8,0,8.483146,3,66,53,6,Graphics
7,10,6,5,95,0,5,2,0,19,0,5,3,0,Graphics
14,16,16,14,386,0,12,2,0,32.166667,1,46,34,2,Graphics
21,44,33,21,498,0,19,10,0,26.210526,3,43,21,4,Graphics
39,30,37,41,772,0,52,0,0,14.846154,23,25,34,17,Atheism
18,18,17,21,318,0,23,0,0,13.826087,2,8,12,8,Atheism
7,7,7,7,88,0,6,0,0,14.666667,1,16,15,1,Atheism
109,108,134,101,2466,0,79,0,0,31.21519,58,117,189,38,Space
58,59,78,54,1327,0,42,24,0,31.595238,18,45,83,7,Space
